Ticker,Date,Open,High,Low,Close,Adj Close,Volume
^GSPC,2015-03-11,2044.689941,2050.080078,2039.689941,2040.23999,2040.23999,3406570000
GC=F,2015-03-11,1162,1162,1147.699951,1150.699951,1150.699951,74
CL=F,2015-03-11,48.77000046,49.04999924,47.33000183,48.16999817,48.16999817,404590
^NYA,2015-03-12,10734.70996,10821.24023,10734.70996,10820.87012,10820.87012,3405860000
^IXIC,2015-03-12,4853.97998,4895.799805,4853.200195,4893.290039,4893.290039,1855110000
^FTSE,2015-03-12,6721.5,6799.799805,6721.5,6761.100098,6761.100098,845927100
^NSEI,2015-03-12,8740.650391,8787.200195,8732.900391,8776,8776,173900
^BSESN,2015-03-12,28798.60938,28971.00977,28772.71094,28930.41016,28930.41016,11100
^N225,2015-03-12,18787.09961,19008.13086,18774.41992,18991.10938,18991.10938,149700000
000001.SS,2015-03-12,3314.812988,3360.053955,3300.488037,3349.322998,3349.322998,357300
^N100,2015-03-12,983.9299927,986.0499878,981.2800293,982.6400146,982.6400146,440747000
^DJI,2015-03-12,17626.83984,17900.09961,17620.49023,17895.2207,17895.2207,111550000
^GSPC,2015-03-12,2041.099976,2066.409912,2041.099976,2065.949951,2065.949951,3405860000
GC=F,2015-03-12,1155.400024,1160.5,1149.699951,1152.099976,1152.099976,63
CL=F,2015-03-12,48.43999863,48.75999832,46.86000061,47.04999924,47.04999924,358381
^NYA,2015-03-13,10784.08984,10784.08984,10677.58984,10751.01953,10751.01953,3498560000
^IXIC,2015-03-13,4885.540039,4904.470215,4842.799805,4871.759766,4871.759766,1851410000
^FTSE,2015-03-13,6761.100098,6777.799805,6713.5,6740.600098,6740.600098,710321200
^NSEI,2015-03-13,8844.049805,8849.75,8631.75,8647.75,8647.75,179200
^BSESN,2015-03-13,29134.92969,29183.75977,28448.48047,28503.30078,28503.30078,11500
^N225,2015-03-13,19119.58008,19335.80078,19042.25,19254.25,19254.25,227800000
000001.SS,2015-03-13,3359.488037,3391.254883,3352.149902,3372.910889,3372.910889,328400
^N100,2015-03-13,984.8300171,986.0900269,979.0499878,986.039978,986.039978,451240400
^DJI,2015-03-13,17889.05078,17889.05078,17629.89063,17749.31055,17749.31055,113620000
^GSPC,2015-03-13,2064.560059,2064.560059,2041.170044,2053.399902,2053.399902,3498560000
GC=F,2015-03-13,1158.199951,1159.199951,1152.599976,1152.599976,1152.599976,44
CL=F,2015-03-13,46.93000031,47.27999878,44.75,44.84000015,44.84000015,395722
^NYA,2015-03-16,10787.46973,10883.78027,10787.46973,10881.17969,10881.17969,3295600000
^IXIC,2015-03-16,4897.27002,4929.939941,4889.089844,4929.509766,4929.509766,1713480000
^FTSE,2015-03-16,6740.600098,6809.100098,6740.600098,6804.100098,6804.100098,685731900
^NSEI,2015-03-16,8656.75,8663.549805,8612,8633.150391,8633.150391,163300
^BSESN,2015-03-16,28546.31055,28581.82031,28384.08984,28437.71094,28437.71094,11100
^N225,2015-03-16,19245.38086,19349.19922,19226.71094,19246.06055,19246.06055,129000000
000001.SS,2015-03-16,3391.157959,3449.304932,3377.086914,3449.304932,3449.304932,399100
^N100,2015-03-16,987.4699707,997.289978,987.4699707,995.7299805,995.7299805,419140400
^DJI,2015-03-16,17751.24023,17988.5,17751.24023,17977.41992,17977.41992,101760000
^GSPC,2015-03-16,2055.350098,2081.409912,2055.350098,2081.189941,2081.189941,3295600000
GC=F,2015-03-16,1159.699951,1162.300049,1150.099976,1153.300049,1153.300049,56
CL=F,2015-03-16,44.81000137,45,42.84999847,43.88000107,43.88000107,367600
^NYA,2015-03-17,10843.67969,10879.08008,10808.91992,10862.42969,10862.42969,3221840000
^IXIC,2015-03-17,4912.649902,4944.910156,4907.02002,4937.430176,4937.430176,1724370000
^FTSE,2015-03-17,6804.100098,6846.899902,6798.5,6837.600098,6837.600098,757362800
^NSEI,2015-03-17,8689.099609,8742.549805,8630.799805,8723.299805,8723.299805,177000
^BSESN,2015-03-17,28595,28784.34961,28435.44922,28736.38086,28736.38086,11000
^N225,2015-03-17,19425.89063,19479.89063,19373.39063,19437,19437,131800000
000001.SS,2015-03-17,3469.603027,3504.123047,3459.694092,3502.846924,3502.846924,520900
^N100,2015-03-17,996.7000122,998.460022,984.4199829,988.2299805,988.2299805,497513200
^DJI,2015-03-17,17972.2207,17972.2207,17785.78906,17849.08008,17849.08008,82560000
^GSPC,2015-03-17,2080.590088,2080.590088,2065.080078,2074.280029,2074.280029,3221840000
GC=F,2015-03-17,1153.599976,1158.199951,1144.300049,1148.300049,1148.300049,71
CL=F,2015-03-17,43.84000015,44.20000076,42.40999985,43.45999908,43.45999908,346310
^NYA,2015-03-18,10846.42969,11055.00977,10826.04004,11019.71973,11019.71973,4128210000
^IXIC,2015-03-18,4926.830078,5001.569824,4907.720215,4982.830078,4982.830078,1983570000
^FTSE,2015-03-18,6837.600098,6945.200195,6837.299805,6945.200195,6945.200195,772632700
^NSEI,2015-03-18,8742.900391,8747.25,8664,8685.900391,8685.900391,156400
^BSESN,2015-03-18,28766.86914,28806.9707,28546.75977,28622.11914,28622.11914,9700
^N225,2015-03-18,19407.75977,19555.7207,19389.24023,19544.48047,19544.48047,134400000
000001.SS,2015-03-18,3510.500977,3577.662109,3503.853027,3577.301025,3577.301025,545200
^N100,2015-03-18,988.5700073,989.8400269,982.8900146,988.9000244,988.9000244,518370900
^DJI,2015-03-18,17846.80078,18097.11914,17697.51953,18076.18945,18076.18945,130950000
^GSPC,2015-03-18,2072.840088,2106.850098,2061.22998,2099.5,2099.5,4128210000
GC=F,2015-03-18,1148.699951,1174.300049,1147,1151.400024,1151.400024,112
CL=F,2015-03-18,42.50999832,45.34000015,42.02999878,44.65999985,44.65999985,220638
^NYA,2015-03-19,10976.83008,10976.83008,10908.00977,10931.36035,10931.36035,3305220000
^IXIC,2015-03-19,4982.02002,5000.02002,4979.939941,4992.379883,4992.379883,1674970000
^FTSE,2015-03-19,6945.200195,6982.799805,6929.700195,6962.299805,6962.299805,809174400
^NSEI,2015-03-19,8749.450195,8788.200195,8614.650391,8634.650391,8634.650391,163500
^BSESN,2015-03-19,28805.2207,28978.74023,28411.69922,28469.66992,28469.66992,11400
^N225,2015-03-19,19514.64063,19557.16992,19312.69922,19476.56055,19476.56055,151100000
000001.SS,2015-03-19,3576.019043,3600.684082,3546.843994,3582.270996,3582.270996,537300
^N100,2015-03-19,988.8800049,993.710022,984.6599731,989.2700195,989.2700195,425891800
^DJI,2015-03-19,18072.58008,18072.99023,17934.24023,17959.0293,17959.0293,107820000
^GSPC,2015-03-19,2098.689941,2098.689941,2085.560059,2089.27002,2089.27002,3305220000
GC=F,2015-03-19,1171.599976,1171.599976,1159.300049,1169.099976,1169.099976,39
CL=F,2015-03-19,44.59999847,44.70999908,42.75,43.95999908,43.95999908,106907
^NYA,2015-03-20,10932.5,11094.26953,10932.5,11070.53027,11070.53027,5554120000
^IXIC,2015-03-20,5033.470215,5042.140137,5020.069824,5026.419922,5026.419922,2825670000
^FTSE,2015-03-20,6962.299805,7024.200195,6960.799805,7022.5,7022.5,1419421400
^NSEI,2015-03-20,8627.900391,8627.900391,8553,8570.900391,8570.900391,174600
^BSESN,2015-03-20,28465.43945,28484.35938,28209.66016,28261.08008,28261.08008,13900
^N225,2015-03-20,19479.71094,19565.43945,19416.63086,19560.2207,19560.2207,137500000
000001.SS,2015-03-20,3587.083984,3632.337891,3569.379883,3617.318115,3617.318115,516700
^N100,2015-03-20,991.2700195,1000.039978,989.3400269,996.9000244,996.9000244,962578600
^DJI,2015-03-20,17961.13086,18197.28906,17961.13086,18127.65039,18127.65039,333870000
^GSPC,2015-03-20,2090.320068,2113.919922,2090.320068,2108.100098,2108.100098,5554120000
GC=F,2015-03-20,1171,1185.400024,1171,1184.800049,1184.800049,54
CL=F,2015-03-20,43.99000168,46.52999878,43.31000137,45.72000122,45.72000122,379180
^NYA,2015-03-23,11089.66016,11115.58008,11070.54004,11070.88965,11070.88965,3267960000
^IXIC,2015-03-23,5020.600098,5031.390137,5010.970215,5010.970215,5010.970215,1608880000
^FTSE,2015-03-23,7022.5,7037.700195,6991.399902,7037.700195,7037.700195,673591200
^NSEI,2015-03-23,8591.549805,8608.349609,8540.549805,8550.900391,8550.900391,150700
^BSESN,2015-03-23,28317.28906,28385.14063,28163.90039,28192.01953,28192.01953,10000
^N225,2015-03-23,19607.98047,19778.59961,19584.73047,19754.35938,19754.35938,124400000
000001.SS,2015-03-23,3640.104004,3688.249023,3635.485107,3687.728027,3687.728027,536100
^N100,2015-03-23,995.2800293,995.2800293,988.039978,991.3900146,991.3900146,574291600
^DJI,2015-03-23,18136.73047,18205.92969,18116.03906,18116.03906,18116.03906,98030000
^GSPC,2015-03-23,2107.98999,2114.860107,2104.419922,2104.419922,2104.419922,3267960000
GC=F,2015-03-23,1181.599976,1188,1181.199951,1188,1188,5
CL=F,2015-03-23,46.40999985,47.61000061,45.33000183,47.45000076,47.45000076,292417
^NYA,2015-03-24,11071.9502,11080.66016,11019.75,11019.75,11019.75,3189820000
^IXIC,2015-03-24,5010.100098,5032.47998,4994.560059,4994.72998,4994.72998,1611670000
^FTSE,2015-03-24,7037.700195,7065.100098,7012.5,7019.700195,7019.700195,702620900
^NSEI,2015-03-24,8537.049805,8627.75,8535.849609,8542.950195,8542.950195,156700
^BSESN,2015-03-24,28209.33008,28455.32031,28130.08984,28161.7207,28161.7207,9700
^N225,2015-03-24,19718.99023,19770.64063,19646.34961,19713.44922,19713.44922,141900000
000001.SS,2015-03-24,3692.569092,3715.873047,3600.697998,3691.409912,3691.409912,639600
^N100,2015-03-24,988.3900146,998.460022,987.2000122,995.6300049,995.6300049,927250000
^DJI,2015-03-24,18110.86914,18149.24023,18010.43945,18011.14063,18011.14063,87190000
^GSPC,2015-03-24,2103.939941,2107.629883,2091.5,2091.5,2091.5,3189820000
GC=F,2015-03-24,1188,1193,1186,1191.699951,1191.699951,411
CL=F,2015-03-24,47.45999908,48.56000137,46.66999817,47.50999832,47.50999832,309553
^NYA,2015-03-25,11036.94043,11057.0498,10897.17969,10897.50977,10897.50977,3521140000
^IXIC,2015-03-25,5002.830078,5006.759766,4876.52002,4876.52002,4876.52002,2219520000
^FTSE,2015-03-25,7019.700195,7035.100098,6983.899902,6991,6991,645837600
^NSEI,2015-03-25,8568.900391,8573.75,8516.549805,8530.799805,8530.799805,161000
^BSESN,2015-03-25,28216.08984,28249.59961,28031.41992,28111.83008,28111.83008,17400
^N225,2015-03-25,19745.75,19775.44922,19542.2207,19746.19922,19746.19922,145000000
000001.SS,2015-03-25,3680.952881,3693.150879,3634.559082,3660.727051,3660.727051,521900
^N100,2015-03-25,992.5200195,995.9099731,982,983.4000244,983.4000244,626214200
^DJI,2015-03-25,18012.60938,18041.9707,17718.53906,17718.53906,17718.53906,106560000
^GSPC,2015-03-25,2093.100098,2097.429932,2061.050049,2061.050049,2061.050049,3521140000
GC=F,2015-03-25,1192.5,1199.199951,1192.5,1197.300049,1197.300049,11
CL=F,2015-03-25,47.72000122,49.45999908,47,49.20999908,49.20999908,398795
^NYA,2015-03-26,10877.19043,10911.15039,10815.95996,10865.15039,10865.15039,3510670000
^IXIC,2015-03-26,4835.709961,4889.209961,4825.930176,4863.359863,4863.359863,2004960000
^FTSE,2015-03-26,6991,6991,6876.799805,6895.299805,6895.299805,936518300
^NSEI,2015-03-26,8474.950195,8499.450195,8325.349609,8342.150391,8342.150391,280100
^BSESN,2015-03-26,27937.61914,27997.14063,27384.86914,27457.58008,27457.58008,12700
^N225,2015-03-26,19605.59961,19623.10938,19397.00977,19471.11914,19471.11914,154800000
000001.SS,2015-03-26,3641.941895,3707.318115,3615.010986,3682.094971,3682.094971,488600
^N100,2015-03-26,976.2199707,978.2299805,964.7600098,978.2299805,978.2299805,603819700
^DJI,2015-03-26,17716.26953,17759.50977,17579.26953,17678.23047,17678.23047,117740000
^GSPC,2015-03-26,2059.939941,2067.149902,2045.5,2056.149902,2056.149902,3510670000
GC=F,2015-03-26,1198.199951,1213.699951,1198.199951,1205.099976,1205.099976,68
CL=F,2015-03-26,49.02000046,52.47999954,48.72999954,51.43000031,51.43000031,515277
^NYA,2015-03-27,10860.65039,10877.66016,10838.57031,10875.13965,10875.13965,3008550000
^IXIC,2015-03-27,4863.740234,4899.259766,4859.660156,4891.220215,4891.220215,1678650000
^FTSE,2015-03-27,6895.299805,6910.600098,6839.899902,6855,6855,736697300
^NSEI,2015-03-27,8396,8413.200195,8269.150391,8341.400391,8341.400391,193000
^BSESN,2015-03-27,27649.7793,27694.41016,27248.44922,27458.64063,27458.64063,11400
^N225,2015-03-27,19374.7207,19590.0293,19099.86914,19285.63086,19285.63086,178300000
000001.SS,2015-03-27,3686.134033,3710.477051,3656.831055,3691.095947,3691.095947,408900
^N100,2015-03-27,981.3200073,984.7999878,977.1599731,981.960022,981.960022,427087100
^DJI,2015-03-27,17673.63086,17729.14063,17630.49023,17712.66016,17712.66016,103220000
^GSPC,2015-03-27,2055.780029,2062.830078,2052.959961,2061.02002,2061.02002,3008550000
GC=F,2015-03-27,1197,1199.800049,1196.300049,1199.800049,1199.800049,172260
CL=F,2015-03-27,51.00999832,51.38000107,48.20999908,48.86999893,48.86999893,384092
^NYA,2015-03-30,10919.0498,11009.00977,10919.0498,10989.16016,10989.16016,2917690000
^IXIC,2015-03-30,4921.779785,4948.459961,4921.120117,4947.439941,4947.439941,1778520000
^FTSE,2015-03-30,6855,6914.600098,6855,6891.399902,6891.399902,639393900
^NSEI,2015-03-30,8390.950195,8492.299805,8380.75,8492.299805,8492.299805,134700
^BSESN,2015-03-30,27655.78906,28017.9707,27624.75977,27975.85938,27975.85938,11100
^N225,2015-03-30,19295.21094,19474.07031,19227.28906,19411.40039,19411.40039,136300000
000001.SS,2015-03-30,3710.612061,3795.935059,3710.612061,3786.568115,3786.568115,564700
^N100,2015-03-30,986.5200195,995.9199829,985.1599731,994.0499878,994.0499878,356213000
^DJI,2015-03-30,17727.48047,18008.64063,17727.48047,17976.31055,17976.31055,104040000
^GSPC,2015-03-30,2064.110107,2088.969971,2064.110107,2086.23999,2086.23999,2917690000
GC=F,2015-03-30,1198,1198.5,1181.599976,1184.800049,1184.800049,37990
CL=F,2015-03-30,48.56999969,49.15999985,47.61000061,48.68000031,48.68000031,355866
^NYA,2015-03-31,10914.0498,10955.33984,10890.7998,10899.19043,10899.19043,3376550000
^IXIC,2015-03-31,4925.910156,4940.870117,4899.310059,4900.879883,4900.879883,1837660000
^FTSE,2015-03-31,6891.399902,6910.100098,6765.100098,6773,6773,900335700
^NSEI,2015-03-31,8527.599609,8550.450195,8454.150391,8491,8491,167200
^BSESN,2015-03-31,28069.84961,28180.64063,27868.21094,27957.49023,27957.49023,11100
^N225,2015-03-31,19592.42969,19607.25,19206.99023,19206.99023,19206.99023,151600000
000001.SS,2015-03-31,3822.987061,3835.566895,3737.042969,3747.898926,3747.898926,561700
^N100,2015-03-31,993.0200195,997.4000244,982.9099731,984.5,984.5,458729600
^DJI,2015-03-31,17965.36914,17965.36914,17773.01953,17776.11914,17776.11914,119470000
^GSPC,2015-03-31,2084.050049,2084.050049,2067.040039,2067.889893,2067.889893,3376550000
GC=F,2015-03-31,1185.800049,1190.099976,1178.199951,1183.099976,1183.099976,3409
CL=F,2015-03-31,48.72999954,48.72999954,47.27999878,47.59999847,47.59999847,365748
^NYA,2015-04-01,10906.12988,10909.01953,10834.01953,10891.61035,10891.61035,3543270000
^IXIC,2015-04-01,4894.359863,4899.379883,4844.390137,4880.22998,4880.22998,1874960000
^FTSE,2015-04-01,6773,6856.399902,6765.399902,6809.5,6809.5,800482200
^NSEI,2015-04-01,8483.700195,8603.400391,8464.75,8586.25,8586.25,125500
^BSESN,2015-04-01,27954.85938,28298.33984,27889.01953,28260.14063,28260.14063,8100
^N225,2015-04-01,19129.75,19195.23047,18927.94922,19034.83984,19034.83984,160400000
000001.SS,2015-04-01,3748.340088,3817.082031,3742.212891,3810.293945,3810.293945,447500
^N100,2015-04-01,979.4899902,997.7399902,978.9500122,988.8699951,988.8699951,412086900
^DJI,2015-04-01,17778.51953,17778.51953,17585.00977,17698.17969,17698.17969,103360000
^GSPC,2015-04-01,2067.629883,2067.629883,2048.379883,2059.689941,2059.689941,3543270000
GC=F,2015-04-01,1182.900024,1208.199951,1181,1208.099976,1208.099976,1632
CL=F,2015-04-01,47.54999924,50.45000076,47.04999924,50.09000015,50.09000015,451104
^NYA,2015-04-02,10897.66016,10974.98047,10895.30957,10953.16016,10953.16016,3095960000
^IXIC,2015-04-02,4885.410156,4901.330078,4872.959961,4886.939941,4886.939941,1563670000
^FTSE,2015-04-02,6809.5,6849.899902,6801.299805,6833.5,6833.5,575894800
^N225,2015-04-02,19141.92969,19433.89063,19115.14063,19312.78906,19312.78906,147100000
000001.SS,2015-04-02,3827.688965,3835.450928,3775.894043,3825.783936,3825.783936,479300
^N100,2015-04-02,989.7600098,993.5700073,988.8300171,992.8400269,992.8400269,260922300
^DJI,2015-04-02,17699.51953,17815.0293,17673.49023,17763.24023,17763.24023,87370000
^GSPC,2015-04-02,2060.030029,2072.169922,2057.320068,2066.959961,2066.959961,3095960000
GC=F,2015-04-02,1204,1205.699951,1194.800049,1200.900024,1200.900024,1684
CL=F,2015-04-02,49.59000015,50.27000046,48.11000061,49.13999939,49.13999939,453394
^N225,2015-04-03,19289.03906,19435.08008,19289.03906,19435.08008,19435.08008,104700000
000001.SS,2015-04-03,3803.383057,3864.405029,3792.210938,3863.928955,3863.928955,473000
^NYA,2015-04-06,10936.83984,11068.62988,10927.01953,11033.12012,11033.12012,3302970000
^IXIC,2015-04-06,4855.939941,4929.620117,4852.910156,4917.319824,4917.319824,1737560000
^NSEI,2015-04-06,8615.799805,8667.549805,8573.75,8659.900391,8659.900391,146900
^BSESN,2015-04-06,28351.93945,28530.81055,28221.99023,28504.46094,28504.46094,8300
^N225,2015-04-06,19295.0293,19424.08984,19241.28906,19397.98047,19397.98047,96600000
^DJI,2015-04-06,17755.5,17941.78906,17646.80078,17880.84961,17880.84961,100850000
^GSPC,2015-04-06,2064.870117,2086.98999,2056.52002,2080.620117,2080.620117,3302970000
GC=F,2015-04-06,1209.900024,1224.199951,1209.900024,1218.599976,1218.599976,343
CL=F,2015-04-06,49.47000122,52.24000168,49.47000122,52.13999939,52.13999939,325282
^NYA,2015-04-07,11042,11082.15039,11012.11035,11013.24023,11013.24023,3065510000
^IXIC,2015-04-07,4917.5,4948.879883,4909.77002,4910.22998,4910.22998,1572940000
^FTSE,2015-04-07,6833.5,6967.700195,6833.5,6961.799805,6961.799805,704104300
^NSEI,2015-04-07,8684.450195,8693.599609,8586.849609,8660.299805,8660.299805,148700
^BSESN,2015-04-07,28582.33008,28641.08008,28274.35938,28516.58984,28516.58984,11900
^N225,2015-04-07,19539.0293,19667.48047,19501.31055,19640.53906,19640.53906,137000000
000001.SS,2015-04-07,3899.419922,3961.666016,3891.728027,3961.37793,3961.37793,570400
^N100,2015-04-07,999.1099854,1010.590027,997.2399902,1008.210022,1008.210022,602602000
^DJI,2015-04-07,17884.32031,17983.11914,17871.21094,17875.41992,17875.41992,72150000
^GSPC,2015-04-07,2080.790039,2089.810059,2076.100098,2076.330078,2076.330078,3065510000
GC=F,2015-04-07,1214.800049,1214.800049,1208.199951,1210.599976,1210.599976,406
CL=F,2015-04-07,51.95000076,54.13000107,51.16999817,53.97999954,53.97999954,548870
^NYA,2015-04-08,11038.51953,11073.66992,10995.28027,11032.99023,11032.99023,3265330000
^IXIC,2015-04-08,4914.149902,4956.720215,4914.149902,4950.819824,4950.819824,1714210000
^FTSE,2015-04-08,6961.799805,7012.100098,6931.600098,6937.399902,6937.399902,865524000
^NSEI,2015-04-08,8698.950195,8730.5,8679.799805,8714.400391,8714.400391,148200
^BSESN,2015-04-08,28601.49023,28763.06055,28566.60938,28707.75,28707.75,9800
^N225,2015-04-08,19729.69922,19845.5293,19693.63086,19789.81055,19789.81055,140700000
000001.SS,2015-04-08,3976.531982,4000.219971,3903.647949,3994.811035,3994.811035,618100
^N100,2015-04-08,1006.48999,1008.780029,1001.909973,1003.280029,1003.280029,439278000
^DJI,2015-04-08,17877.61914,17976.19922,17822.23047,17902.50977,17902.50977,76820000
^GSPC,2015-04-08,2076.939941,2086.689941,2073.300049,2081.899902,2081.899902,3265330000
GC=F,2015-04-08,1208.900024,1211.400024,1197.599976,1203.099976,1203.099976,236
CL=F,2015-04-08,53.18000031,53.22999954,50.36999893,50.41999817,50.41999817,552627
^NYA,2015-04-09,11028.75,11072.91992,10993.26953,11065.38965,11065.38965,3172360000
^IXIC,2015-04-09,4950.839844,4975.930176,4928.109863,4974.560059,4974.560059,1729750000
^FTSE,2015-04-09,6937.399902,7017,6937.399902,7015.399902,7015.399902,698600800
^NSEI,2015-04-09,8756.200195,8785.5,8682.450195,8778.299805,8778.299805,152700
^BSESN,2015-04-09,28858.41992,28906.71094,28622.43945,28885.21094,28885.21094,13100
^N225,2015-04-09,19851.11914,19957.32031,19822.49023,19937.7207,19937.7207,120000000
000001.SS,2015-04-09,4006.129883,4016.395996,3900.0271,3957.533936,3957.533936,585200
^N100,2015-04-09,1007.059998,1016.98999,1006.799988,1016.98999,1016.98999,378704100
^DJI,2015-04-09,17902.50977,17984.2207,17823.09961,17958.73047,17958.73047,86740000
^GSPC,2015-04-09,2081.290039,2093.310059,2074.290039,2091.179932,2091.179932,3172360000
GC=F,2015-04-09,1201.699951,1202.5,1193,1193.599976,1193.599976,521
CL=F,2015-04-09,51,52.06999969,50.50999832,50.79000092,50.79000092,449531
^NYA,2015-04-10,11077.74023,11114.50977,11075.59961,11112.67969,11112.67969,3156200000
^IXIC,2015-04-10,4977.029785,4996.080078,4970.02002,4995.97998,4995.97998,1494240000
^FTSE,2015-04-10,7015.399902,7095.399902,7015.399902,7089.799805,7089.799805,801926500
^NSEI,2015-04-10,8774.349609,8787.400391,8733.599609,8780.349609,8780.349609,139000
^BSESN,2015-04-10,28889.26953,28907.81055,28756.75,28879.38086,28879.38086,8000
^N225,2015-04-10,19989.55078,20006,19845.31055,19907.63086,19907.63086,136200000
000001.SS,2015-04-10,3947.491943,4040.3479,3929.319092,4034.310059,4034.310059,484300
^N100,2015-04-10,1020.48999,1023.98999,1018.219971,1023.98999,1023.98999,365709700
^DJI,2015-04-10,17956.73047,18066.75977,17945.55078,18057.65039,18057.65039,116410000
^GSPC,2015-04-10,2091.51001,2102.610107,2091.51001,2102.060059,2102.060059,3156200000
GC=F,2015-04-10,1195.800049,1209.599976,1195.800049,1204.599976,1204.599976,202
CL=F,2015-04-10,50.72999954,51.93000031,50.08000183,51.63999939,51.63999939,395135
^NYA,2015-04-13,11110.17969,11123.62012,11056.37012,11056.75977,11056.75977,2908420000
^IXIC,2015-04-13,5001.549805,5024.25,4985.959961,4988.25,4988.25,1544190000
^FTSE,2015-04-13,7089.799805,7089.799805,7046.700195,7064.299805,7064.299805,592637100
^NSEI,2015-04-13,8801.75,8841.650391,8762.099609,8834,8834,121600
^BSESN,2015-04-13,28955.13086,29072.50977,28843.93945,29044.43945,29044.43945,8500
^N225,2015-04-13,19967.38086,19975.66016,19825.68945,19905.46094,19905.46094,107000000
000001.SS,2015-04-13,4072.7229,4128.071777,4057.292969,4121.714844,4121.714844,589800
^N100,2015-04-13,1023.200012,1028.640015,1020.380005,1027.069946,1027.069946,326057100
^DJI,2015-04-13,18052.32031,18107.57031,17974.81055,17977.03906,17977.03906,120090000
^GSPC,2015-04-13,2102.030029,2107.649902,2092.330078,2092.429932,2092.429932,2908420000
GC=F,2015-04-13,1208.099976,1208.099976,1198.300049,1199.300049,1199.300049,424
CL=F,2015-04-13,51.81000137,53.09999847,51.47000122,51.90999985,51.90999985,375534
^NYA,2015-04-14,11078.75977,11117.03027,11045.30957,11108.07031,11108.07031,3301270000
^IXIC,2015-04-14,4988.819824,4996.819824,4952.009766,4977.290039,4977.290039,1571360000
^FTSE,2015-04-14,7064.299805,7086.100098,7044.600098,7075.299805,7075.299805,669927300
^N225,2015-04-14,19828.65039,19922.5,19828.65039,19908.67969,19908.67969,111600000
000001.SS,2015-04-14,4125.782227,4168.346191,4091.25708,4135.564941,4135.564941,610700
^N100,2015-04-14,1026.5,1028.449951,1015.630005,1020.330017,1020.330017,664052800
^DJI,2015-04-14,17979.10938,18075.59961,17905.48047,18036.69922,18036.69922,82830000
^GSPC,2015-04-14,2092.280029,2098.620117,2083.23999,2095.840088,2095.840088,3301270000
GC=F,2015-04-14,1198.800049,1200.599976,1184.099976,1192.800049,1192.800049,546
CL=F,2015-04-14,52.04999924,53.79000092,51.83000183,53.29000092,53.29000092,431026
^NYA,2015-04-15,11136.88965,11196.98047,11136.12988,11171.05957,11171.05957,4013760000
^IXIC,2015-04-15,4992.620117,5021.189941,4989.240234,5011.02002,5011.02002,1795530000
^FTSE,2015-04-15,7075.299805,7111.700195,7058.299805,7096.799805,7096.799805,722590500
^BSESN,2015-04-15,29087.25,29094.60938,28721.63086,28799.68945,28799.68945,10500
^N225,2015-04-15,19838.5293,19913.41992,19823.85938,19869.75977,19869.75977,121600000
000001.SS,2015-04-15,4135.647949,4175.494141,4069.00708,4084.163086,4084.163086,613000
^N100,2015-04-15,1022.450012,1028.150024,1019.799988,1025.170044,1025.170044,587791200
^DJI,2015-04-15,18045.71094,18160.51953,18045.71094,18112.60938,18112.60938,113610000
^GSPC,2015-04-15,2097.820068,2111.909912,2097.820068,2106.629883,2106.629883,4013760000
GC=F,2015-04-15,1194.599976,1203.099976,1188.599976,1201.5,1201.5,196
CL=F,2015-04-15,53.54999924,56.68999863,53.38999939,56.38999939,56.38999939,508904
^NYA,2015-04-16,11171.49023,11203.07031,11134.03027,11169.75,11169.75,3434120000
^IXIC,2015-04-16,4999.359863,5016,4996,5007.790039,5007.790039,1662850000
^FTSE,2015-04-16,7096.799805,7119.399902,7057.700195,7060.5,7060.5,750900800
^NSEI,2015-04-16,8757.049805,8760,8645.650391,8706.700195,8706.700195,142900
^BSESN,2015-04-16,28876.23047,28876.23047,28497.69922,28666.03906,28666.03906,8400
^N225,2015-04-16,19862.48047,19894.34961,19742.11914,19885.76953,19885.76953,174300000
000001.SS,2015-04-16,4055.916016,4195.305176,4031.243896,4194.823242,4194.823242,551200
^N100,2015-04-16,1024.410034,1025.349976,1017.070007,1018.190002,1018.190002,495460100
^DJI,2015-04-16,18106.26953,18169.25977,18063.85938,18105.76953,18105.76953,89520000
^GSPC,2015-04-16,2105.959961,2111.300049,2100.02002,2104.98999,2104.98999,3434120000
GC=F,2015-04-16,1204.300049,1208.5,1194.599976,1198,1198,199
CL=F,2015-04-16,55.91999817,57.41999817,55.06999969,56.70999908,56.70999908,413134
^NYA,2015-04-17,11113.50977,11113.50977,11010.92969,11058.4502,11058.4502,3627600000
^IXIC,2015-04-17,4966.109863,4974.089844,4912.330078,4931.810059,4931.810059,1985190000
^FTSE,2015-04-17,7060.5,7093.5,6979.299805,6994.600098,6994.600098,776519900
^NSEI,2015-04-17,8698.049805,8699.849609,8596.700195,8606,8606,150400
^BSESN,2015-04-17,28682.9707,28696.18945,28403.75977,28442.09961,28442.09961,13900
^N225,2015-04-17,19810.40039,19815.25,19638.36914,19652.88086,19652.88086,188200000
000001.SS,2015-04-17,4254.723145,4317.223145,4238.910156,4287.295898,4287.295898,701700
^N100,2015-04-17,1016.049988,1019.869995,999.7700195,1001.580017,1001.580017,732890300
^DJI,2015-04-17,18102.56055,18102.56055,17748.5293,17826.30078,17826.30078,138860000
^GSPC,2015-04-17,2102.580078,2102.580078,2072.370117,2081.179932,2081.179932,3627600000
GC=F,2015-04-17,1200.199951,1206,1200.199951,1202.900024,1202.900024,21
